timestamp,lat,lon,line,rn,trDr,destNm,heading,arrT,prdt
2016-06-21T10:54:41.000Z,41.8674,-87.6274,red,820,1,Howard,358,20160621 10:55:35,20160621 10:54:35
2016-06-21T10:54:41.000Z,41.76984,-87.62584,red,821,1,Howard,358,20160621 10:56:31,20160621 10:54:31
2016-06-21T10:54:41.000Z,41.80928,-87.63159,red,824,5,95th/Dan Ryan,197,20160621 10:56:03,20160621 10:54:03
2016-06-21T10:54:41.000Z,41.75245,-87.62524,red,903,5,95th/Dan Ryan,176,20160621 10:55:38,20160621 10:54:38
2016-06-21T10:54:41.000Z,41.76887,-87.62582,red,905,5,95th/Dan Ryan,178,20160621 10:55:33,20160621 10:54:33
2016-06-21T10:54:41.000Z,42.01906,-87.67289,red,906,5,95th/Dan Ryan,130,20160621 10:56:07,20160621 10:54:07
2016-06-21T10:54:41.000Z,41.89166,-87.62802,red,907,5,95th/Dan Ryan,178,20160621 10:56:35,20160621 10:54:35
2016-06-21T10:54:41.000Z,41.89417,-87.62809,red,911,1,Howard,358,20160621 10:55:24,20160621 10:54:24
2016-06-21T10:54:41.000Z,41.96914,-87.65849,red,912,5,95th/Dan Ryan,180,20160621 10:55:00,20160621 10:54:00
2016-06-21T10:54:41.000Z,41.9488,-87.65364,red,914,1,Howard,359,20160621 10:55:29,20160621 10:54:29
2016-06-21T10:55:42.000Z,41.99366,-87.6592,red,801,1,Howard,356,20160621 10:55:53,20160621 10:53:53
2016-06-21T10:55:42.000Z,41.96427,-87.65759,red,804,1,Howard,344,20160621 10:56:17,20160621 10:54:17
2016-06-21T10:55:42.000Z,41.83119,-87.63064,red,805,1,Howard,358,20160621 10:58:36,20160621 10:55:36
2016-06-21T10:55:42.000Z,41.72238,-87.62441,red,807,1,Howard,358,20160621 10:56:34,20160621 10:55:34
2016-06-21T10:55:42.000Z,41.8674,-87.6274,red,810,5,95th/Dan Ryan,178,20160621 10:58:01,20160621 10:55:01
2016-06-21T10:55:42.000Z,41.90389,-87.63322,red,811,5,95th/Dan Ryan,89,20160621 10:56:36,20160621 10:55:36
2016-06-21T10:55:42.000Z,41.94298,-87.65337,red,812,5,95th/Dan Ryan,182,20160621 10:56:37,20160621 10:55:37
2016-06-21T10:55:42.000Z,41.99366,-87.6592,red,814,5,95th/Dan Ryan,176,20160621 10:56:09,20160621 10:55:09
2016-06-21T10:55:42.000Z,42.0127,-87.66617,red,815,1,Howard,335,20160621 10:56:31,20160621 10:55:31
2016-06-21T10:55:42.000Z,41.95494,-87.65677,red,816,1,Howard,358,20160621 10:55:51,20160621 10:54:51
2016-06-21T10:55:42.000Z,41.9096,-87.6477,red,817,1,Howard,305,20160621 10:51:49,20160621 10:50:49
2016-06-21T10:55:42.000Z,41.90644,-87.64328,red,818,1,Howard,305,20160621 10:56:29,20160621 10:55:29
2016-06-21T10:55:42.000Z,41.8674,-87.6274,red,820,1,Howard,358,20160621 10:55:42,20160621 10:54:42
2016-06-21T10:55:42.000Z,41.77654,-87.62896,red,821,1,Howard,306,20160621 10:56:35,20160621 10:55:35
2016-06-21T10:55:42.000Z,41.80477,-87.63158,red,824,5,95th/Dan Ryan,176,20160621 10:56:32,20160621 10:55:32
2016-06-21T10:55:42.000Z,41.75042,-87.62518,red,903,5,95th/Dan Ryan,179,20160621 10:56:49,20160621 10:54:49
2016-06-21T10:55:42.000Z,41.76663,-87.62574,red,905,5,95th/Dan Ryan,177,20160621 10:57:31,20160621 10:55:31
2016-06-21T10:55:42.000Z,42.00836,-87.66591,red,906,5,95th/Dan Ryan,178,20160621 10:57:36,20160621 10:55:36
2016-06-21T10:55:42.000Z,41.89166,-87.62802,red,907,5,95th/Dan Ryan,178,20160621 10:56:35,20160621 10:54:35
2016-06-21T10:55:42.000Z,41.89916,-87.62826,red,911,1,Howard,358,20160621 10:57:34,20160621 10:55:34
2016-06-21T10:55:42.000Z,41.96436,-87.65761,red,912,5,95th/Dan Ryan,164,20160621 10:57:13,20160621 10:55:13
2016-06-21T10:55:42.000Z,41.95237,-87.65363,red,914,1,Howard,4,20160621 10:56:30,20160621 10:55:30
2016-06-21T10:56:42.000Z,42.00107,-87.66106,red,801,1,Howard,309,20160621 10:56:59,20160621 10:55:59
2016-06-21T10:56:42.000Z,41.9713,-87.65849,red,804,1,Howard,358,20160621 10:57:36,20160621 10:56:36
2016-06-21T10:56:42.000Z,41.83317,-87.63069,red,805,1,Howard,358,20160621 10:58:32,20160621 10:56:32
2016-06-21T10:56:42.000Z,41.73537,-87.62475,red,807,1,Howard,357,20160621 10:58:21,20160621 10:56:21
2016-06-21T10:56:42.000Z,41.85323,-87.63098,red,810,5,95th/Dan Ryan,163,20160621 10:58:28,20160621 10:56:28
2016-06-21T10:56:42.000Z,41.90392,-87.63141,red,811,5,95th/Dan Ryan,89,20160621 10:58:51,20160621 10:55:51
2016-06-21T10:56:42.000Z,41.93739,-87.65332,red,812,5,95th/Dan Ryan,177,20160621 10:59:08,20160621 10:56:08
2016-06-21T10:56:42.000Z,41.99026,-87.65908,red,814,5,95th/Dan Ryan,177,20160621 10:57:38,20160621 10:56:38
2016-06-21T10:56:42.000Z,42.01588,-87.66909,red,815,1,Howard,310,20160621 10:57:54,20160621 10:55:54
2016-06-21T10:56:42.000Z,41.96077,-87.65696,red,816,1,Howard,358,20160621 10:57:18,20160621 10:56:18
2016-06-21T10:56:42.000Z,41.91065,-87.64918,red,817,1,Howard,305,20160621 10:59:37,20160621 10:56:37
2016-06-21T10:56:42.000Z,41.90855,-87.64623,red,818,1,Howard,305,20160621 10:57:16,20160621 10:56:16
2016-06-21T10:56:42.000Z,41.87404,-87.62748,red,820,1,Howard,0,20160621 10:57:17,20160621 10:56:17
2016-06-21T10:56:42.000Z,41.78054,-87.631,red,821,1,Howard,358,20160621 10:58:00,20160621 10:56:00
2016-06-21T10:56:42.000Z,41.79542,-87.63117,red,824,5,95th/Dan Ryan,178,20160621 10:58:21,20160621 10:56:21
2016-06-21T10:56:42.000Z,41.74327,-87.62497,red,903,5,95th/Dan Ryan,178,20160621 10:57:17,20160621 10:56:17
2016-06-21T10:56:42.000Z,41.75381,-87.62537,red,905,5,95th/Dan Ryan,174,20160621 10:57:37,20160621 10:56:37
2016-06-21T10:56:42.000Z,42.00836,-87.66591,red,906,5,95th/Dan Ryan,178,20160621 10:57:36,20160621 10:55:36
2016-06-21T10:56:42.000Z,41.88481,-87.62781,red,907,5,95th/Dan Ryan,178,20160621 10:57:24,20160621 10:56:24
2016-06-21T10:56:42.000Z,41.90394,-87.62893,red,911,1,Howard,273,20160621 10:57:14,20160621 10:56:14
2016-06-21T10:56:42.000Z,41.95377,-87.65519,red,912,5,95th/Dan Ryan,89,20160621 10:57:51,20160621 10:55:51
2016-06-21T10:56:42.000Z,41.95377,-87.65493,red,914,1,Howard,271,20160621 10:59:09,20160621 10:56:09
2016-06-21T10:57:42.000Z,42.00107,-87.66106,red,801,1,Howard,309,20160621 10:59:11,20160621 10:57:11
2016-06-21T10:57:42.000Z,41.97345,-87.65853,red,804,1,Howard,358,20160621 10:58:15,20160621 10:57:15
2016-06-21T10:57:42.000Z,41.84494,-87.63127,red,805,1,Howard,358,20160621 10:58:33,20160621 10:57:33
2016-06-21T10:57:42.000Z,41.74091,-87.62488,red,807,1,Howard,357,20160621 10:58:39,20160621 10:57:39
2016-06-21T10:57:42.000Z,41.85826,-87.63143,red,810,5,95th/Dan Ryan,178,20160621 10:58:22,20160621 10:57:22
2016-06-21T10:57:42.000Z,41.90164,-87.62833,red,811,5,95th/Dan Ryan,178,20160621 10:58:11,20160621 10:57:11
2016-06-21T10:57:42.000Z,41.93328,-87.65314,red,812,5,95th/Dan Ryan,177,20160621 10:59:26,20160621 10:57:26
2016-06-21T10:57:42.000Z,41.98688,-87.65896,red,814,5,95th/Dan Ryan,177,20160621 10:58:33,20160621 10:57:33
2016-06-21T10:57:42.000Z,41.96172,-87.657,red,816,1,Howard,358,20160621 10:57:54,20160621 10:56:54
2016-06-21T10:57:42.000Z,41.91304,-87.65246,red,817,1,Howard,326,20160621 10:59:32,20160621 10:57:32
2016-06-21T10:57:42.000Z,41.90855,-87.64623,red,818,1,Howard,305,20160621 10:57:16,20160621 10:56:16
2016-06-21T10:57:42.000Z,41.8761,-87.62755,red,820,1,Howard,358,20160621 10:58:27,20160621 10:57:27
2016-06-21T10:57:42.000Z,41.79147,-87.63109,red,821,1,Howard,358,20160621 10:58:40,20160621 10:57:40
2016-06-21T10:57:42.000Z,41.78873,-87.63103,red,824,5,95th/Dan Ryan,178,20160621 10:58:40,20160621 10:57:40
2016-06-21T10:57:42.000Z,41.73537,-87.62475,red,903,5,95th/Dan Ryan,177,20160621 10:59:10,20160621 10:57:10
2016-06-21T10:57:42.000Z,41.75042,-87.62518,red,905,5,95th/Dan Ryan,179,20160621 10:58:53,20160621 10:56:53
2016-06-21T10:57:42.000Z,42.00333,-87.66432,red,906,5,95th/Dan Ryan,132,20160621 10:58:39,20160621 10:57:39
2016-06-21T10:57:42.000Z,41.88198,-87.62772,red,907,5,95th/Dan Ryan,178,20160621 10:58:36,20160621 10:57:36
2016-06-21T10:57:42.000Z,41.90389,-87.63322,red,911,1,Howard,269,20160621 10:59:35,20160621 10:57:35
2016-06-21T10:57:42.000Z,41.96352,-87.65745,red,912,5,95th/Dan Ryan,165,20160621 10:59:03,20160621 10:57:03
2016-06-21T10:57:42.000Z,41.95494,-87.65677,red,914,1,Howard,358,20160621 10:58:36,20160621 10:57:36
2016-06-21T10:58:42.000Z,42.00228,-87.66291,red,801,1,Howard,302,20160621 10:59:24,20160621 10:58:24
2016-06-21T10:58:42.000Z,41.97798,-87.65867,red,804,1,Howard,358,20160621 10:59:28,20160621 10:58:28
2016-06-21T10:58:42.000Z,41.85321,-87.63097,red,805,1,Howard,343,20160621 11:00:23,20160621 10:58:23
2016-06-21T10:58:42.000Z,41.74091,-87.62488,red,807,1,Howard,357,20160621 10:58:39,20160621 10:57:39
2016-06-21T10:58:42.000Z,41.85323,-87.63098,red,810,5,95th/Dan Ryan,163,20160621 11:01:19,20160621 10:58:19
2016-06-21T10:58:42.000Z,41.89916,-87.62826,red,811,5,95th/Dan Ryan,178,20160621 10:59:36,20160621 10:58:36
2016-06-21T10:58:42.000Z,41.93019,-87.65302,red,812,5,95th/Dan Ryan,177,20160621 10:59:22,20160621 10:58:22
2016-06-21T10:58:42.000Z,41.9835,-87.65884,red,814,5,95th/Dan Ryan,178,20160621 10:59:55,20160621 10:57:55
2016-06-21T10:58:42.000Z,41.96386,-87.65753,red,816,1,Howard,345,20160621 10:59:05,20160621 10:58:05
2016-06-21T10:58:42.000Z,41.91773,-87.65263,red,817,1,Howard,358,20160621 10:59:31,20160621 10:58:31
2016-06-21T10:58:42.000Z,41.90855,-87.64623,red,818,1,Howard,305,20160621 10:57:16,20160621 10:56:16
2016-06-21T10:58:42.000Z,41.87815,-87.6276,red,820,1,Howard,357,20160621 10:58:49,20160621 10:57:49
2016-06-21T10:58:42.000Z,41.79542,-87.63117,red,821,1,Howard,358,20160621 10:59:57,20160621 10:57:57
2016-06-21T10:58:42.000Z,41.78054,-87.631,red,824,5,95th/Dan Ryan,178,20160621 11:01:15,20160621 10:58:15
2016-06-21T10:58:42.000Z,41.72792,-87.62454,red,903,5,95th/Dan Ryan,178,20160621 10:59:35,20160621 10:58:35
2016-06-21T10:58:42.000Z,41.74327,-87.62497,red,905,5,95th/Dan Ryan,178,20160621 10:59:32,20160621 10:58:32
2016-06-21T10:58:42.000Z,42.00107,-87.66106,red,906,5,95th/Dan Ryan,129,20160621 11:00:01,20160621 10:58:01
2016-06-21T10:58:42.000Z,41.88074,-87.6277,red,907,5,95th/Dan Ryan,178,20160621 10:58:47,20160621 10:57:47
2016-06-21T10:58:42.000Z,41.9075,-87.64475,red,911,1,Howard,305,20160621 10:59:36,20160621 10:58:36
2016-06-21T10:58:42.000Z,41.9568,-87.65683,red,912,5,95th/Dan Ryan,178,20160621 10:59:21,20160621 10:58:21
2016-06-21T10:58:42.000Z,41.95494,-87.65677,red,914,1,Howard,358,20160621 10:58:36,20160621 10:57:36
2016-06-21T10:59:42.000Z,42.00836,-87.66591,red,801,1,Howard,358,20160621 11:00:18,20160621 10:59:18
2016-06-21T10:59:42.000Z,41.98074,-87.65876,red,804,1,Howard,358,20160621 11:00:27,20160621 10:59:27
2016-06-21T10:59:42.000Z,41.85589,-87.63137,red,805,1,Howard,358,20160621 11:01:30,20160621 10:59:30
2016-06-21T10:59:42.000Z,41.75042,-87.62518,red,807,1,Howard,359,20160621 11:01:32,20160621 10:59:32
2016-06-21T10:59:42.000Z,41.84971,-87.63069,red,810,5,95th/Dan Ryan,179,20160621 11:01:33,20160621 10:59:33
2016-06-21T10:59:42.000Z,41.89667,-87.62818,red,811,5,95th/Dan Ryan,177,20160621 11:01:27,20160621 10:59:27
2016-06-21T10:59:42.000Z,41.92505,-87.65287,red,812,5,95th/Dan Ryan,178,20160621 11:01:29,20160621 10:59:29
2016-06-21T10:59:42.000Z,41.97798,-87.65867,red,814,5,95th/Dan Ryan,178,20160621 11:01:11,20160621 10:59:11
2016-06-21T10:59:42.000Z,41.96427,-87.65759,red,816,1,Howard,344,20160621 11:01:15,20160621 10:59:15
2016-06-21T10:59:42.000Z,41.921,-87.65274,red,817,1,Howard,358,20160621 11:00:10,20160621 10:59:10
2016-06-21T10:59:42.000Z,41.91065,-87.64918,red,818,1,Howard,305,20160621 11:02:08,20160621 10:59:08
2016-06-21T10:59:42.000Z,41.88074,-87.6277,red,820,1,Howard,358,20160621 11:00:33,20160621 10:59:33
2016-06-21T10:59:42.000Z,41.80112,-87.63133,red,821,1,Howard,358,20160621 11:00:33,20160621 10:59:33
2016-06-21T10:59:42.000Z,41.77587,-87.62807,red,824,5,95th/Dan Ryan,128,20160621 11:01:36,20160621 10:59:36
2016-06-21T10:59:42.000Z,41.73537,-87.62475,red,905,5,95th/Dan Ryan,177,20160621 11:01:22,20160621 10:59:22
2016-06-21T10:59:42.000Z,41.99366,-87.6592,red,906,5,95th/Dan Ryan,176,20160621 11:00:13,20160621 10:59:13
2016-06-21T10:59:42.000Z,41.87815,-87.6276,red,907,5,95th/Dan Ryan,177,20160621 10:59:54,20160621 10:58:54
2016-06-21T10:59:42.000Z,41.9075,-87.64475,red,911,1,Howard,305,20160621 10:59:36,20160621 10:58:36
2016-06-21T10:59:42.000Z,41.95377,-87.65519,red,912,5,95th/Dan Ryan,89,20160621 11:01:10,20160621 10:59:10
2016-06-21T10:59:42.000Z,41.95494,-87.65677,red,914,1,Howard,358,20160621 10:58:36,20160621 10:57:36
2016-06-21T11:00:42.000Z,42.01588,-87.66909,red,801,1,Howard,310,20160621 11:02:35,20160621 11:00:35
2016-06-21T11:00:42.000Z,41.9835,-87.65884,red,804,1,Howard,358,20160621 11:00:51,20160621 10:59:51
2016-06-21T11:00:42.000Z,41.86289,-87.62815,red,805,1,Howard,58,20160621 11:01:36,20160621 11:00:36
2016-06-21T11:00:42.000Z,41.75267,-87.62525,red,807,1,Howard,353,20160621 11:01:26,20160621 11:00:26
2016-06-21T11:00:42.000Z,41.8357,-87.63077,red,810,5,95th/Dan Ryan,178,20160621 11:01:37,20160621 11:00:37
2016-06-21T11:00:42.000Z,41.89667,-87.62818,red,811,5,95th/Dan Ryan,177,20160621 11:01:27,20160621 10:59:27
2016-06-21T11:00:42.000Z,41.92213,-87.65277,red,812,5,95th/Dan Ryan,178,20160621 11:02:38,20160621 11:00:38
2016-06-21T11:00:42.000Z,41.97345,-87.65853,red,814,5,95th/Dan Ryan,178,20160621 11:02:21,20160621 11:00:21
2016-06-21T11:00:42.000Z,41.96427,-87.65759,red,816,1,Howard,344,20160621 11:01:15,20160621 10:59:15
2016-06-21T11:00:42.000Z,41.92505,-87.65287,red,817,1,Howard,358,20160621 11:00:58,20160621 10:59:58
2016-06-21T11:00:42.000Z,41.91709,-87.65261,red,818,1,Howard,357,20160621 11:02:24,20160621 11:00:24
2016-06-21T11:00:42.000Z,41.88321,-87.62775,red,820,1,Howard,357,20160621 11:01:37,20160621 11:00:37
2016-06-21T11:00:42.000Z,41.81036,-87.63101,red,821,1,Howard,32,20160621 11:03:23,20160621 11:00:23
2016-06-21T11:00:42.000Z,41.76887,-87.62582,red,824,5,95th/Dan Ryan,178,20160621 11:01:39,20160621 11:00:39
2016-06-21T11:00:42.000Z,41.73206,-87.62463,red,905,5,95th/Dan Ryan,179,20160621 11:01:26,20160621 11:00:26
2016-06-21T11:00:42.000Z,41.99196,-87.65912,red,906,5,95th/Dan Ryan,178,20160621 11:01:38,20160621 11:00:38
2016-06-21T11:00:42.000Z,41.87404,-87.62748,red,907,5,95th/Dan Ryan,180,20160621 11:01:13,20160621 11:00:13
2016-06-21T11:00:42.000Z,41.9075,-87.64475,red,911,1,Howard,305,20160621 10:59:36,20160621 10:58:36
2016-06-21T11:00:42.000Z,41.95377,-87.65493,red,912,5,95th/Dan Ryan,91,20160621 11:01:42,20160621 10:59:42
2016-06-21T11:00:42.000Z,41.96077,-87.65696,red,914,1,Howard,358,20160621 11:01:18,20160621 11:00:18
2016-06-21T11:01:43.000Z,42.01588,-87.66909,red,801,1,Howard,310,20160621 11:02:35,20160621 11:00:35
2016-06-21T11:01:43.000Z,41.99026,-87.65908,red,804,1,Howard,357,20160621 11:03:12,20160621 11:01:12
2016-06-21T11:01:43.000Z,41.8674,-87.6274,red,805,1,Howard,358,20160621 11:02:38,20160621 11:01:38
2016-06-21T11:01:43.000Z,41.76497,-87.62569,red,807,1,Howard,359,20160621 11:02:30,20160621 11:01:30
2016-06-21T11:01:43.000Z,41.83055,-87.63062,red,810,5,95th/Dan Ryan,178,20160621 11:03:38,20160621 11:01:38
2016-06-21T11:01:43.000Z,41.89667,-87.62818,red,811,5,95th/Dan Ryan,177,20160621 11:01:27,20160621 10:59:27
2016-06-21T11:01:43.000Z,41.9192,-87.65268,red,812,5,95th/Dan Ryan,178,20160621 11:01:59,20160621 11:00:59
2016-06-21T11:01:43.000Z,41.96914,-87.65849,red,814,5,95th/Dan Ryan,180,20160621 11:02:39,20160621 11:01:39
2016-06-21T11:01:43.000Z,41.96914,-87.65849,red,816,1,Howard,0,20160621 11:02:38,20160621 11:01:38
2016-06-21T11:01:43.000Z,41.94139,-87.65342,red,817,1,Howard,357,20160621 11:02:32,20160621 11:01:32
2016-06-21T11:01:43.000Z,41.92505,-87.65287,red,818,1,Howard,358,20160621 11:03:14,20160621 11:01:14
2016-06-21T11:01:43.000Z,41.88481,-87.62781,red,820,1,Howard,358,20160621 11:02:47,20160621 11:00:47
2016-06-21T11:01:43.000Z,41.81264,-87.63019,red,821,1,Howard,1,20160621 11:03:31,20160621 11:01:31
2016-06-21T11:01:43.000Z,41.76663,-87.62574,red,824,5,95th/Dan Ryan,177,20160621 11:03:33,20160621 11:01:33
2016-06-21T11:01:43.000Z,41.99026,-87.65908,red,906,5,95th/Dan Ryan,177,20160621 11:02:37,20160621 11:01:37
2016-06-21T11:01:43.000Z,41.8674,-87.6274,red,907,5,95th/Dan Ryan,178,20160621 11:04:35,20160621 11:01:35
2016-06-21T11:01:43.000Z,41.921,-87.65274,red,911,1,Howard,358,20160621 11:02:39,20160621 11:01:39
2016-06-21T11:01:43.000Z,41.95248,-87.65363,red,912,5,95th/Dan Ryan,176,20160621 11:02:02,20160621 11:01:02
2016-06-21T11:01:43.000Z,41.96077,-87.65696,red,914,1,Howard,358,20160621 11:01:18,20160621 11:00:18
2016-06-21T11:02:43.000Z,42.01588,-87.66909,red,801,1,Howard,310,20160621 11:02:35,20160621 11:00:35
2016-06-21T11:02:43.000Z,41.99366,-87.6592,red,804,1,Howard,356,20160621 11:04:25,20160621 11:02:25
2016-06-21T11:02:43.000Z,41.8674,-87.6274,red,805,1,Howard,358,20160621 11:02:38,20160621 11:01:38
2016-06-21T11:02:43.000Z,41.76984,-87.62584,red,807,1,Howard,358,20160621 11:04:34,20160621 11:02:34
2016-06-21T11:02:43.000Z,41.82127,-87.6304,red,810,5,95th/Dan Ryan,178,20160621 11:03:31,20160621 11:02:31
2016-06-21T11:02:43.000Z,41.89166,-87.62802,red,811,5,95th/Dan Ryan,178,20160621 11:04:38,20160621 11:02:38
2016-06-21T11:02:43.000Z,41.91628,-87.65257,red,812,5,95th/Dan Ryan,177,20160621 11:03:38,20160621 11:02:38
2016-06-21T11:02:43.000Z,41.96436,-87.65761,red,814,5,95th/Dan Ryan,164,20160621 11:03:38,20160621 11:02:38
2016-06-21T11:02:43.000Z,41.97345,-87.65853,red,816,1,Howard,358,20160621 11:03:24,20160621 11:02:24
2016-06-21T11:02:43.000Z,41.94282,-87.65338,red,817,1,Howard,5,20160621 11:03:09,20160621 11:02:09
2016-06-21T11:02:43.000Z,41.92819,-87.65295,red,818,1,Howard,358,20160621 11:04:37,20160621 11:02:37
2016-06-21T11:02:43.000Z,41.89166,-87.62802,red,820,1,Howard,358,20160621 11:03:35,20160621 11:02:35
2016-06-21T11:02:43.000Z,41.82286,-87.63044,red,821,1,Howard,358,20160621 11:03:38,20160621 11:02:38
2016-06-21T11:02:43.000Z,41.75381,-87.62537,red,824,5,95th/Dan Ryan,174,20160621 11:03:39,20160621 11:02:39
2016-06-21T11:02:43.000Z,41.98688,-87.65896,red,906,5,95th/Dan Ryan,177,20160621 11:03:36,20160621 11:02:36
2016-06-21T11:02:43.000Z,41.85323,-87.63098,red,907,5,95th/Dan Ryan,191,20160621 11:04:36,20160621 11:02:36
2016-06-21T11:02:43.000Z,41.92416,-87.65284,red,911,1,Howard,358,20160621 11:03:38,20160621 11:02:38
2016-06-21T11:02:43.000Z,41.94743,-87.65363,red,912,5,95th/Dan Ryan,179,20160621 11:04:25,20160621 11:02:25
2016-06-21T11:02:43.000Z,41.96386,-87.65753,red,914,1,Howard,345,20160621 11:03:24,20160621 11:02:24
2016-06-21T11:03:43.000Z,42.01588,-87.66909,red,801,1,Howard,310,20160621 11:02:35,20160621 11:00:35
2016-06-21T11:03:43.000Z,41.99366,-87.6592,red,804,1,Howard,356,20160621 11:04:25,20160621 11:02:25
2016-06-21T11:03:43.000Z,41.87072,-87.62747,red,805,1,Howard,359,20160621 11:04:20,20160621 11:03:20
2016-06-21T11:03:43.000Z,41.77498,-87.6271,red,807,1,Howard,321,20160621 11:04:37,20160621 11:03:37
2016-06-21T11:03:43.000Z,41.81036,-87.63101,red,810,5,95th/Dan Ryan,212,20160621 11:05:34,20160621 11:03:34
2016-06-21T11:03:43.000Z,41.88938,-87.62798,red,811,5,95th/Dan Ryan,178,20160621 11:04:39,20160621 11:03:39
2016-06-21T11:03:43.000Z,41.91336,-87.65249,red,812,5,95th/Dan Ryan,179,20160621 11:04:25,20160621 11:03:25
2016-06-21T11:03:43.000Z,41.95377,-87.65519,red,814,5,95th/Dan Ryan,89,20160621 11:05:27,20160621 11:03:27
2016-06-21T11:03:43.000Z,41.97798,-87.65867,red,816,1,Howard,358,20160621 11:04:33,20160621 11:03:33
2016-06-21T11:03:43.000Z,41.94525,-87.65353,red,817,1,Howard,358,20160621 11:03:46,20160621 11:02:46
2016-06-21T11:03:43.000Z,41.93584,-87.65326,red,818,1,Howard,357,20160621 11:04:38,20160621 11:03:38
2016-06-21T11:03:43.000Z,41.89417,-87.62809,red,820,1,Howard,358,20160621 11:04:29,20160621 11:03:29
2016-06-21T11:03:43.000Z,41.83119,-87.63064,red,821,1,Howard,358,20160621 11:06:27,20160621 11:03:27
2016-06-21T11:03:43.000Z,41.75042,-87.62518,red,824,5,95th/Dan Ryan,179,20160621 11:04:55,20160621 11:02:55
2016-06-21T11:03:43.000Z,41.7327,-87.62466,red,901,1,Howard,357,20160621 11:04:37,20160621 11:03:37
2016-06-21T11:03:43.000Z,41.9835,-87.65884,red,906,5,95th/Dan Ryan,178,20160621 11:04:58,20160621 11:02:58
2016-06-21T11:03:43.000Z,41.85826,-87.63143,red,907,5,95th/Dan Ryan,178,20160621 11:04:32,20160621 11:03:32
2016-06-21T11:03:43.000Z,41.92505,-87.65287,red,911,1,Howard,358,20160621 11:06:26,20160621 11:03:26
2016-06-21T11:03:43.000Z,41.94743,-87.65363,red,912,5,95th/Dan Ryan,179,20160621 11:04:25,20160621 11:02:25
2016-06-21T11:03:43.000Z,41.96427,-87.65759,red,914,1,Howard,344,20160621 11:04:59,20160621 11:02:59
2016-06-21T11:04:43.000Z,42.00107,-87.66106,red,804,1,Howard,309,20160621 11:05:23,20160621 11:04:23
2016-06-21T11:04:43.000Z,41.87507,-87.62752,red,805,1,Howard,358,20160621 11:05:36,20160621 11:04:36
2016-06-21T11:04:43.000Z,41.78054,-87.631,red,807,1,Howard,358,20160621 11:06:30,20160621 11:04:30
2016-06-21T11:04:43.000Z,41.80928,-87.63159,red,810,5,95th/Dan Ryan,197,20160621 11:05:52,20160621 11:03:52
2016-06-21T11:04:43.000Z,41.88481,-87.62781,red,811,5,95th/Dan Ryan,178,20160621 11:05:15,20160621 11:04:15
2016-06-21T11:04:43.000Z,41.91151,-87.65037,red,812,5,95th/Dan Ryan,125,20160621 11:05:39,20160621 11:04:39
2016-06-21T11:04:43.000Z,41.95377,-87.65519,red,814,5,95th/Dan Ryan,89,20160621 11:05:27,20160621 11:03:27
2016-06-21T11:04:43.000Z,41.98074,-87.65876,red,816,1,Howard,358,20160621 11:05:35,20160621 11:04:35
2016-06-21T11:04:43.000Z,41.94743,-87.65363,red,817,1,Howard,359,20160621 11:06:17,20160621 11:04:17
2016-06-21T11:04:43.000Z,41.9403,-87.65339,red,818,1,Howard,359,20160621 11:06:23,20160621 11:04:23
2016-06-21T11:04:43.000Z,41.89667,-87.62818,red,820,1,Howard,357,20160621 11:06:50,20160621 11:03:50
2016-06-21T11:04:43.000Z,41.83716,-87.63081,red,821,1,Howard,358,20160621 11:06:38,20160621 11:04:38
2016-06-21T11:04:43.000Z,41.73957,-87.62483,red,824,5,95th/Dan Ryan,177,20160621 11:05:39,20160621 11:04:39
2016-06-21T11:04:43.000Z,41.73537,-87.62475,red,901,1,Howard,357,20160621 11:05:51,20160621 11:03:51
2016-06-21T11:04:43.000Z,41.97798,-87.65867,red,906,5,95th/Dan Ryan,178,20160621 11:06:13,20160621 11:04:13
2016-06-21T11:04:43.000Z,41.85826,-87.63143,red,907,5,95th/Dan Ryan,178,20160621 11:05:07,20160621 11:04:07
2016-06-21T11:04:43.000Z,41.92505,-87.65287,red,911,1,Howard,358,20160621 11:06:26,20160621 11:03:26
2016-06-21T11:04:43.000Z,41.9452,-87.65353,red,912,5,95th/Dan Ryan,178,20160621 11:05:21,20160621 11:04:21
2016-06-21T11:04:43.000Z,41.96665,-87.65835,red,914,1,Howard,348,20160621 11:05:23,20160621 11:04:23
2016-06-21T11:05:43.000Z,41.99673,-87.65923,red,804,1,Howard,357,20160621 11:06:16,20160621 11:05:16
2016-06-21T11:05:43.000Z,41.87712,-87.62757,red,805,1,Howard,358,20160621 11:06:36,20160621 11:05:36
2016-06-21T11:05:43.000Z,41.78553,-87.63112,red,807,1,Howard,358,20160621 11:06:31,20160621 11:05:31
2016-06-21T11:05:43.000Z,41.80477,-87.63158,red,810,5,95th/Dan Ryan,176,20160621 11:06:38,20160621 11:05:38
2016-06-21T11:05:43.000Z,41.88074,-87.6277,red,811,5,95th/Dan Ryan,178,20160621 11:06:26,20160621 11:05:26
2016-06-21T11:05:43.000Z,41.91065,-87.64918,red,812,5,95th/Dan Ryan,125,20160621 11:06:54,20160621 11:04:54
2016-06-21T11:05:43.000Z,41.96086,-87.65697,red,814,5,95th/Dan Ryan,178,20160621 11:06:31,20160621 11:05:31
2016-06-21T11:05:43.000Z,42.01906,-87.67289,red,815,5,95th/Dan Ryan,130,20160621 11:07:10,20160621 11:05:10
